,level_0,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,class,cluster_label,specimen_id,DIV
10,10,526734407,-0.492700515741,-1.1610805474,-1.19787326961,0.239765884665,-0.00755842327153,-1.54987225173,-0.546810422408,0.541408735283,0.495232856403,1.20348985734,0.452622424199,-1.51238297311,0.523341116744,0.761201154781,0.833253848191,1.45955208554,0.0139471945707,-0.361549573887,-1.24145355248,2.46885946085,0.171929439971,0.879010928434,-0.564976928442,0.172693794284,1.1747455817,-2.33128828658,1.19837412867,2.49910492797,1.19559251165,-0.910162835965,0.406091188014,-0.619824474388,-0.187351534998,-0.521926880222,0.250689577614,-1.21659987626,0.313863446983,-1.24725003548,0.471709818475,-1.62815010662,-0.467446826276,-1.03473471636,0.391665924652,0.122825042691,-1.4425109613,0.41708449665,-1.61519271885,,,,
11,11,527890930,-0.123300727024,-0.0550695411827,0.696358245987,0.317411256639,-0.0408949023965,-0.049883866279,0.483874612493,-0.581764394695,0.437814334558,-0.308275463261,0.0580743560569,-0.856470166217,0.32588111105,0.763662131465,0.414678175704,0.520585695855,-0.031121130412,0.0263743136536,0.0286013132276,-0.292300646751,-0.479391077568,0.483789360084,0.00789326327718,-0.503711131205,-0.0288400092178,0.502732660475,0.194853915921,0.089569903587,-0.379378511298,0.274421347387,0.211488298677,-0.435139475149,-0.309128545089,-0.0213485949438,0.256738683721,-0.28862336403,0.291309969829,-0.0857003336547,-0.626196633535,0.399844644583,-0.0609406719679,-0.407600053671,0.132698098146,-0.278169600869,0.534268623516,-0.00383618561802,0.205956921487,,,,
12,12,527898222,-0.686823962319,-1.63543255424,-2.10138668541,-0.870483060353,0.163876219812,-2.15084602711,-3.19975622451,0.357946883315,-0.770400558581,1.62166033952,0.777046313447,-0.981841394409,0.706290640242,0.690355208097,0.623239935161,1.18522283977,0.259047794509,-1.90926009339,0.594201037054,0.567632547805,0.639783346129,0.413189144568,1.35210404746,-0.687037124527,-0.591722463751,-0.337893586462,-1.29000077136,0.4470778479,-0.218436641282,-1.15886298239,0.441340495712,-0.838827227468,0.113376144354,-1.4017576498,-0.367123811845,-0.594396646592,0.222464933645,-1.38852520832,0.79528236402,0.0490681927251,2.0640938458,0.0925005456168,-1.33335522416,-0.408657975534,0.880692860978,0.443323488099,-0.19682967633,,,,
13,13,527909293,-0.149420092296,-0.255214878502,0.735168216502,0.76918409028,-0.00754144655729,-0.2962505237,0.965230117913,-0.437843039845,1.31469370291,-0.33480470128,-0.686105845504,-1.57377607135,0.100665718147,1.14872170486,0.0442255966764,1.00756222189,-0.113752541406,-0.259242818197,0.277240611834,-0.617037691927,-0.486247037729,0.146538948106,-0.21414355538,-0.517172902601,-0.258552511486,0.667232040138,0.23456340859,-0.137996306444,0.244469638929,0.167091044213,0.341133988328,0.452755741904,-0.161703309388,-0.176581303463,0.515694986102,-0.540826921503,0.260249059486,-0.385246711339,-0.219557312094,1.89734808218,-1.54329239561,-0.444585741022,0.500887177471,-1.42849473765,-0.500818730844,0.239265790287,0.408329528837,,,,
14,14,527931217,0.61347400312,1.60528052578,-1.02433884802,-0.446029408983,-0.122967280132,1.32292721661,-0.973580126253,0.0193853385514,1.7696326075,0.136880490121,0.243023810345,-1.12208302393,0.546273985706,0.168747768063,-1.11224459748,-1.53443733054,-0.108979083146,0.443186700337,-1.12594882307,-0.7723372803,0.639086218298,-0.247654971132,-1.24106380256,0.175393886737,1.15672576306,0.252660815156,0.0921323824666,-0.567014855877,1.20304498487,2.3296681908,-0.561915000495,1.24847162563,-0.872884598967,0.692575444355,2.38829536421,-0.128943715097,0.264967255845,1.80042401354,-2.69067228462,-1.36881203752,-0.620670551832,-0.408078329495,0.233773603514,1.25074803534,-2.41443092832,0.518709862393,0.55101174825,,,,
15,15,527932447,-0.612228714439,-1.23606895295,-0.0389274213946,-0.968524223705,-0.0544682878909,-1.04362345367,0.706855825987,1.09194723678,-2.07233916148,-0.685137150128,0.538391511201,-0.536031417009,0.716097287024,1.09029420184,-0.535178362511,1.07547932447,-0.974093692798,-0.638688885227,-1.32105416952,-1.27081530315,0.181307502641,0.730165458763,0.233600563722,-0.159136079464,1.3371873016,1.11976216305,-0.344699192668,-0.361883739819,0.253983039628,-0.969862474469,0.399872033157,-1.45735873721,-0.196780694265,-1.50441237754,0.0349947623508,-1.87213828036,-0.0161746465574,-1.12338111464,0.318468323658,0.375619865222,-0.864313770461,2.60183459138,-1.5360441879,0.439973892481,-0.470557629646,0.604452352802,2.71708487991,,,,
16,16,527944264,-0.517659879958,-0.876055502417,0.414273817063,-0.734902368176,-0.0279283498965,-0.685087552776,0.0674647657472,-1.60307056919,-0.545325540037,-1.77406592387,0.849199628204,-0.663521975331,0.391650782429,0.423625409793,0.447989606517,0.364766913434,-0.0620564729891,0.0794904755105,-1.32043825032,-1.14846092616,0.616369977183,0.0937890652344,-0.768410092315,0.818649044728,1.32755603174,0.567658051259,-0.0202150901029,0.120439053966,0.459514258381,-0.680390510907,0.354288301329,-1.44054943867,-0.198124389762,-1.20799886427,0.173475930265,-0.0181547307037,0.395092954966,-0.603024323577,-0.164956499812,-1.27878824927,-0.428300423034,-0.0913273785241,1.05674506811,-1.7064472793,0.635879024545,0.752885013837,-0.733111951327,,,,
17,17,528002420,-0.570016463318,-1.27399210597,-0.0812017211674,-0.209117706494,0.0219960102406,-1.2683652628,0.508687800736,-0.136911751331,-2.33894802521,2.02293763127,0.75269351659,-0.288055352534,0.53323754511,0.805100517153,0.100365155076,0.48067047872,-0.68077387797,0.179895461022,-1.19124000238,-1.32497574942,-0.50238228667,0.59781431497,0.557004506052,-0.418803550867,1.19413637862,1.31632710544,-0.140149915116,-0.425724059622,-0.0116251272516,-1.27829628683,0.420563238238,-0.737987698938,-0.214113263575,-1.20905019427,0.142074457225,0.194723270034,0.39375634212,-0.955747222131,0.201830625701,0.768436855564,-0.538320466732,-0.178941782385,-3.07889825594,1.87990614542,-0.544828361508,0.535017671639,-6.47365184942,,,,
18,18,528011097,-0.49303006299,-1.12759257214,-0.281359091289,-0.375990619411,0.0438966350396,-1.12425821927,-0.015956791795,0.845009804226,-1.04754190542,2.39426759009,0.377412137806,-0.999308784788,0.423342972183,0.757977557965,0.225409096719,0.910898405833,-0.366132261407,-0.555669739972,-0.199427082353,-1.57321710877,0.918597823945,-0.358649281221,3.81235227687,1.84414736147,0.217189784068,0.670148236249,-2.88873765792,-1.76801276418,-1.49829487178,-0.865256329615,0.112220361018,-0.876064010254,-0.0109141557421,-0.826557093879,0.0691950990175,-1.15523581432,-2.46524404128,-1.05883345621,0.495233006513,-0.912838476765,0.874531159435,-1.14475351274,-3.43626661533,1.28253931638,-4.02870794307,-2.80260847278,0.231559812185,,,,
19,19,528016025,-0.480334206303,-0.896083105589,0.793397804595,-0.645539173521,-0.0722487086463,-0.546230062802,0.825427797409,-0.573886117406,-1.31476264101,1.3434723448,0.499703464962,-0.288212530847,0.700841224818,0.891632918988,-0.0608049041697,0.140710873234,-0.495791082799,-0.157623760804,1.30020039005,0.301722509818,0.0103290828574,0.432750953201,0.718391266717,-2.49032993529,-1.290849024,0.605003739972,-0.616383027348,0.468880917688,-0.0292683408764,-0.814860577697,0.663687036683,-0.738636627064,-0.726380782492,-1.35275862056,-0.418572149837,-0.583647512349,1.19338590008,-0.850856420962,-0.167531538314,0.385076194116,2.50448135207,-0.137349553248,-0.614265555282,0.717030216454,0.432865426139,2.41636342443,0.30752512364,,,,
20,20,528028846,-0.391667133529,-0.862023976606,0.983077599791,-0.835921980779,-0.0766412432114,-0.150107357681,1.10772909403,-0.834035748522,-1.30894470631,-0.409629788751,0.0735179671618,-0.0615183239907,0.456971695558,0.467031163634,-0.621516183576,-0.369595689551,-0.223846387518,-0.073813503975,-0.0830622713722,2.28978936114,1.09350284496,-4.40595633328,6.85605455164,2.97269969922,-0.064768594116,-4.23881642529,-2.43183530547,-3.71150320167,-5.33867633553,-1.05617584349,0.322633392996,-0.134501278758,-0.620123304427,-1.6156991267,-0.704311306499,-0.654056877897,0.0857582711587,-0.909594839017,0.406498435672,-1.20862359273,0.328945563397,-0.250710956082,-3.63822784753,-0.448850213275,-0.110709147244,-0.719089680832,1.19755074461,,,,
21,21,528687520,-0.595667820161,-1.37500092611,-0.671304707178,0.127130995247,0.12604978966,-1.90835486774,-0.80266677802,-0.269407528745,-0.156535882177,0.0179832066212,0.0359577079947,-1.72107716694,0.0994939379534,0.215742025639,0.0577073843727,0.731989954838,-0.399259415679,-0.843816360597,-1.32043825032,-1.14846092616,0.616369977183,0.0937890652344,-0.768410092315,0.818649044728,1.32756733519,0.569608218745,-0.0212334942034,0.117643299868,0.460905959562,-0.756243407756,0.366233009431,0.189952520031,-0.328462852979,-1.18875223439,0.18246774631,-1.3674154399,0.0957875939212,-1.25347031241,0.439324529524,-1.2767691946,-0.429219444254,-0.0823606456292,1.06321713189,-1.71359738065,0.629617969496,0.74905637015,-0.732560134067,,,,
22,22,528734156,-0.62671146853,-1.34741037208,-1.33389184852,-1.02781453752,-0.015829755201,-1.58919444294,-1.29536653822,1.06207411949,-1.43377687215,-0.413527846764,0.342418768681,-1.2249722041,0.504449733271,0.923722015899,-0.0657537706352,0.67563458393,-0.302091972666,-0.20724351974,-0.454253293396,0.112914050528,1.074331313,0.631464436148,1.11639885755,-0.354889718243,0.45772894564,-0.270145748248,-1.23616972768,0.243455302588,-0.213249641228,-1.07973786632,0.521421669766,-1.64242776114,0.00259069321954,-0.885867316379,0.428051790381,-0.778707960368,0.421318230819,-1.26210500215,0.434067518755,-0.693433076623,0.749545318001,0.0510365435427,-0.991916811721,-0.936755563078,0.668574043242,-2.6242997455,-0.214492979487,,,,
23,23,529807751,-0.52651620748,-1.43176534044,-0.773875229502,-0.375631398001,0.0734747941702,-1.60610801777,-0.665915396778,0.395203122163,-0.860337502721,1.88346324344,0.429760511332,-1.10332223655,0.492181496655,0.955607713793,0.30702210221,0.525388135645,-0.548962246726,-0.331540074813,1.24227201952,0.450512240406,0.785536313527,0.200477472725,1.47687061788,-1.2603469747,-1.21919067102,-0.197218568664,-1.29074629129,0.140908663955,0.543503846453,-1.01505122062,0.498013866617,-0.623888444846,-0.152115190208,-1.48087834136,-0.132795443312,-0.872488238239,0.713335196771,-1.23853296497,0.443280151093,0.442219129906,2.61396369131,0.484523813219,-1.35734952905,-0.3863054892,0.444954317972,1.45204496061,-0.137645511842,,,,
24,24,529884137,0.221155324788,0.873915333195,0.825840521452,-0.755285099528,-0.0877418121568,1.09386761122,0.0445192628205,-0.9029542072,0.416538249511,-0.279567724823,-0.166886179275,0.217828292265,0.437812947639,0.409154301619,-1.08318329815,-1.32811235998,-0.154488450123,0.503145718783,-0.157081433361,-0.211136621063,0.412661345287,1.00660272237,0.860991249194,0.545754968054,0.18340636727,0.3365273984,-0.716986435064,0.0464361052434,0.272005035234,0.453077865712,0.626948136539,0.864957562962,0.0283679256955,-0.34357037904,-0.608915096551,-0.200613799979,0.994336169684,0.479446438486,-1.31049350455,0.770173187659,-0.674365914167,0.914654595221,0.530361563817,1.77915658255,0.312912091245,-0.185624955325,-0.190530196287,,,,
25,25,530081951,0.102183678158,0.539002510237,1.0326113079,0.320404724849,-0.0670345315035,0.646419753072,0.966583326232,-0.518225650733,1.47222401882,0.96742765717,-0.525425281313,0.910194320866,2.12837280928,1.33726905995,-2.15363541845,0.0867262845382,-0.933676406179,-0.186717018237,-1.00114525145,-1.56273091756,-0.647952697752,0.460310100731,-0.034722374239,-1.34410583196,1.02111700625,1.35999662394,0.262591240356,-0.469732226621,0.00935289022143,0.53908777511,0.141059082691,0.990532599911,-0.372726664482,0.0575440347099,0.709137209222,-0.113781635905,0.327879605859,0.0480989310021,-0.730775323004,1.91737247802,-0.395998251855,0.310534366265,-1.24627321235,0.0583717799633,-0.719066323923,0.33450458901,0.0762963694968,,,,
26,26,531520637,-0.574040431168,-1.42855476427,-1.55903266598,-0.309701526917,0.0551419966837,-1.93324537468,-1.87042735665,0.620345581678,-1.59809022952,0.594652170788,-0.378448871672,-2.08921474151,0.0951855110031,0.763465798419,1.04861004586,1.45912394371,0.539303460912,0.0912878622376,-0.704206644013,1.35985467396,0.785376327074,-0.383658161429,2.41022685894,0.084653693288,0.653149972981,-1.69213885359,-0.858911711876,-0.122928370629,-2.48723837603,-1.11024692127,0.379548105688,-0.792954533689,0.214267768006,-0.842047246674,0.316458897342,-0.0403508102116,0.303451256417,-1.28098233409,0.610924430745,-1.34292005193,0.0641280571423,-0.891891337396,-1.66358100613,-0.0039241403606,0.534072561473,-0.259670758049,0.673296373359,,,,
27,27,539640410,-0.108711720151,0.244617145962,0.97608850849,-1.98900157036,-0.108690898476,0.940865770607,-0.360724124196,-0.776020190367,-1.05822236901,0.457579569131,-0.142416153876,-0.155271413917,0.759954129184,1.0136869654,-0.45631852475,0.0916298848646,-0.288478035937,-0.134491244702,2.29683037006,-0.316290759864,-1.28049968684,-0.167827791835,0.110672274612,0.829352444062,-2.27395121394,0.818416385636,0.438201800468,0.218802384651,0.200216372986,-0.404539851888,0.879775987587,-0.525517687165,-0.514101063707,-1.10869383365,-0.746438599772,-0.969557425444,1.15650722508,-0.0859366180137,-0.916532885901,0.991628817141,1.37177770891,0.373632560098,-1.05906480063,2.59541731062,0.533652691763,1.60562619947,-2.38516347394,,,,
28,28,539640827,0.326722745324,0.878638692431,-0.179594905131,-0.783313673384,-0.140170565407,1.00329090689,-0.30623041351,2.01593038373,-0.253685942889,0.160295414624,-0.726662572153,-0.939231118629,0.519976646782,1.06053939885,-0.161129576805,0.364322657539,-0.281167714401,-0.475539961699,-0.611595272113,0.270102463621,0.774000464058,-0.704240759158,0.765027370784,-0.625162766259,0.598755897254,-0.809626408302,-0.505544352327,-0.185897045685,-0.966243390097,1.09741300854,0.277778264189,-0.305752074176,0.22162551977,0.912414723067,-1.76046758076,-0.531233840165,-0.958111071732,0.663075268224,0.192784204746,-1.09562664594,0.286873972458,-0.471444673124,-1.32702923658,-0.289620976453,0.844674876253,0.0968259299638,0.704127901015,,,,
29,29,541536216,-0.41956663822,-0.893727572501,0.813055176353,-0.248409940376,-0.0452824579722,-0.433064525286,1.28991136612,-0.301774245768,-1.1155450735,0.798158689267,0.324247854,-1.04075370614,0.14976688365,-0.202466035576,0.554722134642,0.0242319014463,0.161270270935,0.132673855998,0.0565712513857,0.976702111411,1.63991035895,1.68280057234,2.01714766258,-0.0674963414052,-0.0412100317812,-1.10989687765,-2.12560578083,2.07930460242,0.0283821650163,-1.02225405836,0.270934395219,-0.310997970571,0.0074201663062,-1.55530587567,0.348250098019,-0.525183114092,0.690682971763,-0.790552572216,0.183218940115,-0.821230147723,0.584894344936,-0.435695996223,0.11779565113,-0.871454697629,-0.136587708444,-4.14555072189,-1.26102812572,,,,
30,30,542142697,-0.569524835992,-1.10968404016,0.103846725673,-0.443153475938,-0.00476128688868,-1.15511580605,0.120873322098,-0.810011108412,-1.17750932269,-0.62784713806,-0.000327674815075,-0.767372587466,0.336115305484,0.561156960505,-0.0215922007299,-0.13062272259,0.238113074574,0.448872362348,0.498228245609,-0.319038626144,0.800898891854,-0.00900772358752,0.304739460396,0.292373325751,-0.476432320389,0.0307357574815,-0.87314214099,0.0944501193794,0.0907970831459,-0.746137336749,0.451689337424,-0.912225099409,-0.335719169564,-1.02162216188,0.0308446963057,-0.492143107,0.237443198909,-0.955082669898,0.298806444734,0.00342123189369,1.7899775014,0.190896750267,-0.655784170334,-0.425392804928,0.70990934249,-0.0620724380517,-0.117220479121,,,,
31,31,542179094,0.0301644027759,0.348046277795,1.05648912487,0.706191507983,-0.0917590000109,0.384271194126,1.49736686779,-0.54042216236,1.50756844349,-2.61954676959,-1.79784905253,-0.602000806651,0.750732207095,1.33072798985,-0.618247319048,0.631166918861,-0.581504189844,-0.498537006407,-1.06721759138,-1.43138225509,-0.514911925252,1.21664312872,0.299615640757,0.129304057049,1.1004317949,1.45432140533,0.0767356318922,-0.198511075989,0.102945640242,0.862547224841,0.112479284453,1.34284807635,-0.41416186904,0.229236117996,0.807674239473,-0.7805075656,0.226624888791,-0.33103490984,-0.40597644473,2.77642129087,-0.0980425972473,-0.734490134803,0.38674685532,-1.33273075008,-0.813253079335,-0.0532529113229,0.218992805121,,,,
32,32,545192313,-0.737467423421,-1.72115307583,-1.05710241069,-0.463579140681,0.152092533469,-2.42802628394,-1.5433535041,-0.203544823822,0.375400580959,1.62253388551,0.183815504532,-0.326628144221,-0.258539451499,-0.0805230258471,2.37707841302,-1.2013975981,-2.68981074003,-1.91229992669,-1.26148431582,-1.26016707031,0.0858434422192,-0.0319439855427,-0.216165137546,-1.88280196337,1.28078586615,0.938500663667,-0.139515233197,-0.461520024579,0.341175202405,-1.11071884464,0.41992040683,0.409231093474,-0.323990249226,-1.89562883051,-0.153132819715,-1.18387894636,0.0561853932683,-1.31851491129,0.499752632458,-0.216823560703,-0.731089710258,1.87105365113,-0.085918804276,-0.716060202164,-0.264857196172,0.407957366184,0.0392493666208,,,,
33,33,545207901,-0.654433698552,-1.35899616644,0.0716026998602,-0.456475773315,0.0720201082326,-1.5707497985,-0.328640638718,-1.65200549013,0.130951163528,0.924394870291,-0.83283072042,0.0356717278199,-0.790426049186,-0.0878317632032,1.08192451465,0.537706668989,0.27189582685,2.23879694396,-0.494927590788,-0.594795904425,-2.32178523486,0.703540421356,-0.437509493194,2.59336602802,0.488974623966,0.931914393031,1.67848510397,-0.348071594271,-0.844931774469,-0.824288205441,0.363214246487,-0.417669967824,-0.258602960307,-1.53254370024,-0.00193951464841,-0.54893815919,0.262528055034,-1.02729471069,0.24490240695,0.199915692346,-0.307382269703,-0.651973843494,-0.303726071185,-0.0363630048502,0.167164440757,0.431761380006,0.662602254128,,,,
34,34,545604343,0.0641996736298,0.476787779413,1.48756660729,0.0905527022058,-0.0732629347144,0.484688826272,0.837372133034,0.303228453235,-0.411931881429,1.66954541763,0.433468442365,1.1130591695,2.27108691782,1.30727401396,-1.89144954653,-1.3762200139,0.583255507321,-1.86704369101,-0.419738244997,-0.510452762846,0.756794806343,-1.07116305943,0.493658523649,-1.812518682,0.429949315365,0.00257474549332,-0.616558746265,-0.789736937763,0.518615778087,0.15583522904,-0.346696130559,1.03192519929,0.62439840773,-0.370044800118,-0.513836850009,0.289514925074,-0.0344988334007,0.298473653992,-0.123202563599,0.146135860836,0.529741750209,1.87896036479,0.365874003997,-0.435744163969,-0.261495744378,-0.0234425638012,1.05660069578,,,,
35,35,548444436,-0.656529892009,-1.43875311116,-0.753081667921,-0.336693122399,0.103075430146,-1.79974961191,-0.98093946369,-1.16396286019,-0.562057418643,-0.384678166683,-0.0842165953546,-1.39594178323,0.0725035839297,0.357233548266,0.661208586534,1.12381638005,0.0519146149615,0.387437636428,1.68896889907,0.047071396012,-0.530923551021,0.198280227764,-0.03734202943,-0.65992258767,-1.67563325065,0.746178049545,-0.157404684093,0.352703324704,0.370189765652,-1.00113430568,0.826281776524,-0.411993120978,-0.999923989983,-1.23672625075,0.287175044571,-0.515369125403,2.05451953457,-1.15410794206,-0.0228657905818,1.17335779956,1.99379334691,0.0619895813422,0.328271707715,-0.844282406295,0.359015350277,0.835895967863,0.278715311498,,,,
36,36,558181151,-0.544388604517,-1.02386151224,-0.0927910230938,-0.547433374463,0.00586234075961,-0.957767974504,0.135730969363,-1.36816011961,-0.960055627609,-2.69137022648,0.875164687255,-0.360245121049,-0.963179895915,-2.53359541123,1.1051483389,-0.0399725870811,-2.04702988743,-0.162913349962,-1.19216505575,-1.3434086167,-0.0935151126678,-0.0176150132028,-0.199574741114,-1.37773947398,1.22382477221,0.959024753196,-0.0325481276707,-0.546853334302,0.271682012636,-1.05456445731,0.43653788273,-1.16286454594,-0.220527538436,-1.07555492224,0.317624468504,-0.228464534709,0.352493777157,-0.895896382684,0.123433797924,0.184243302881,-0.735359372208,1.92986601626,-0.737835181307,-0.490876093527,-0.138789170277,0.435948310968,0.338311188174,,,,
