,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
819074590,-0.29054787445,-0.546423726582,0.358881761871,0.933400953369,-0.00693300389907,-0.497998653533,0.690408918281,-1.82635093415,-0.149294248072,1.16108666367,0.802202830662,-0.0740301291996,-0.257451427975,-0.974028718953,0.274358513632,0.11968355699,0.0862903913639,0.669314550315,0.283463825142,-1.11786014261,-0.202028136394,0.303465822356,-0.261091242234,-0.94874592021,-0.241954844033,1.02023511679,-0.211319884878,0.147260535758,0.440646218625,-0.6632727184,0.556054448753,0.23561838661,-0.510947100399,-0.208395957736,0.693959178012,1.40098108335,1.02933614659,-0.722582007309,-0.238122651337,2.1170341624,-1.24730788253,-0.522299295839,0.62795220849,-0.73960404653,0.321645343756,1.21482772589,-0.622271917513
819106998,-0.215996414358,-0.349306793406,0.345296471674,0.783838926235,-0.0938875637594,-0.126021574172,0.906961681946,-0.67385303668,-0.981481079779,-0.433903646277,1.31902773788,0.636368680788,-0.448001828582,-1.46658093028,0.348956069202,1.1369803152,0.611102293337,0.772921217688,1.69405779267,0.186818085876,-1.05758030718,-0.235770806327,-0.729213070408,-0.0133372121651,-1.6965257208,0.322671766445,0.794177965021,-0.231418115908,0.345611200405,-0.744799639083,0.723433869202,0.360551642914,-0.493832726486,-0.0395738428325,0.390575065142,0.91685947105,1.3159921442,-0.745126613237,-0.257391097333,0.948498119392,-0.0423129743826,0.880219668682,0.0849493739048,2.20162983509,1.09878228842,-0.118814448267,-2.40212636141
819116654,0.140858127072,0.971358968164,0.23594272403,-1.41919304186,-0.117023058165,0.810558870633,-0.681389552591,-1.41608225225,0.80690438646,0.293738500347,-1.72146558937,-0.0248191459528,-4.37877197741,-2.77718336354,-1.59906544884,1.53056238943,0.318324736418,-1.9532784035,1.7195867046,-0.110349765436,-1.71629529167,-0.0585928628435,-0.902062030739,-1.78165252576,-1.71943516888,0.985036491302,1.16143126963,0.389100111382,-0.390348211963,0.24132817487,-0.267588989593,-0.664701482328,0.295484419559,-0.636390479137,-2.05457294231,-0.637484073454,-0.353773531518,1.21575008586,-0.918385564433,1.26120363977,-0.224288589393,-0.775981966271,0.217353575413,-0.688998521606,0.148786068867,-0.319979457407,0.832988045756
819133824,0.865170880296,0.884170282804,-3.00964547327,2.75730716467,0.34781098941,0.53617092401,-1.58884834558,0.84074154323,1.60015306116,0.560491801538,-0.303666092231,0.927030287503,0.642793681028,1.12865245361,-0.119157642651,0.213691237302,-0.119595834252,-0.165299942747,-0.455283613632,-0.736865901074,0.283377303218,-0.894960773783,-1.31071688062,-0.428141193573,0.469949904775,0.268864612559,0.634168813239,-0.869813322561,1.17433398575,1.64286197029,3.87307494969,-0.0430484406859,-7.39067234626,2.11099170481,-1.42541229846,1.7179357798,-2.5204754513,1.26586180401,-2.74825129999,-0.0544930530717,-0.184474219009,1.47792665419,0.987604965518,0.766183957456,-0.309616079683,1.14991863642,0.123160768722
819166048,0.302268105131,0.990643217126,-1.14169066515,-0.430623704824,-0.0956069922209,0.73298153565,-1.85373452495,-1.96915926554,-0.990810536184,0.119484980887,1.53629051474,0.422296546852,-0.623941181031,-2.60312628043,-0.17811644576,1.07590441784,0.271682755128,-0.0906065955958,0.628335967852,-0.791634113687,-0.0762885100325,-0.330918026589,-0.707247184659,-0.467323124671,-0.611872509045,0.710608920267,0.279092689185,-0.235703656472,0.36157979928,-1.07805996142,1.18588925399,-0.399746499333,-0.854877850338,0.47355340206,0.429890380288,2.49749381877,1.27843082202,1.01217201503,-2.34352786106,0.868857857764,1.06280359072,-0.556500311197,-0.451509808164,-1.29468852801,-0.516730153899,5.13172453809,-0.177630548984
819177874,-0.11642035621,-0.142864740852,0.45813509477,1.29086846949,-0.0245507988791,0.0682746123336,0.654308846958,-1.12848586882,-1.20325130506,2.61777835781,1.11218368933,0.673326346638,-0.356039469364,-1.20050471095,0.010156179423,0.457875314066,-0.325271908769,0.642133402609,0.0133069609203,-1.07345376033,-1.27203384722,3.38167737145,-0.172089488086,-1.09391947946,0.0347162511808,2.50306635188,0.219799729515,2.70299197237,-0.699434734046,-0.868192753732,0.576759474903,0.330195020114,-0.492476906957,0.344297562268,0.802160188071,2.38114726194,1.25342729507,-0.488504851578,-0.433651511373,-0.316933510009,0.722884152848,-2.72579422199,0.91619815595,1.66249586625,-1.48965928321,0.125489095156,-0.835390421176
819181018,0.506427542203,0.598093009139,-1.24308069773,0.704199451013,0.082644331067,0.657886365201,-0.93410449447,-1.35030301073,1.19734374287,0.91856631862,1.34423703573,0.593353769439,-1.35192537127,-2.85235419565,-0.330088269007,2.00731257993,-3.96029733125,0.599185865544,-0.0982530241391,-0.181812754935,0.658849529967,0.257900205647,-0.252655684077,-0.594415971581,0.111106520818,0.205006633679,-0.376806899878,0.125047549331,-0.00570093192885,-0.138757208807,-0.647279869794,0.0306506013501,1.01294064767,0.0784086972152,-1.01352160867,0.429597452443,-0.0606290409737,0.460058798982,-0.177621238011,-0.278645743661,0.810488483709,0.313617742279,0.687725332692,-0.080796010118,0.459054975091,-1.01960453875,-0.0510206378414
819185246,0.0632132054887,0.694620426786,1.12818443246,-0.378261975209,-0.109106834433,0.880610841621,0.339847595781,-1.58492968517,-0.2569644027,-1.93268204894,0.325890930652,-0.00871395028525,-0.610859232797,-0.74199079803,0.261387106061,-0.0122754383532,0.297742776289,0.157863469013,-0.457950971964,-0.679247051501,-0.363447665,0.230082366931,-0.463065801323,0.109882039307,0.47755419132,0.590376358511,0.0675607314352,-0.0485205682101,-0.129935589661,-0.0474190950366,1.05327795533,0.602142047912,-1.38153104932,-0.308979795389,0.32348864437,0.40354372263,0.673236454956,0.308787465414,-1.67274719402,0.169427834577,-0.68550192511,0.150971581668,0.983205880141,0.628530269762,0.497719240224,-0.469113148525,0.160087483751
819191383,0.656130556041,1.2686622748,-3.26918098186,1.03796777924,0.29998520871,0.876610003624,-2.35776881506,-0.588863556843,1.24111899793,0.254003367353,-0.0492478161703,1.08075525244,-2.3572477439,-1.98736422095,-0.885726893317,-0.0397085195222,0.238764283049,-0.0193982761338,-1.3207153573,-1.25897720805,0.169925542768,0.618609256039,0.251003952633,0.676958139028,1.33207453587,0.987544183033,-0.260838501042,-0.385241694867,0.36976382363,-0.0671559005122,0.257721014869,-0.138164905457,-0.302233923437,0.265594790361,0.861922850488,-0.24602914068,0.344543767484,1.47840284068,-2.09865579369,-0.385727851426,-0.753655717313,2.18427698933,0.363638966345,-0.722057441332,-0.542152307578,0.361766289571,2.56835635091
819194697,-0.00411645656825,0.276919844292,0.61770315186,0.874260953693,-0.154699613844,0.578404946615,0.762897551068,-1.20637398059,1.58562916126,0.285602419857,1.56326621383,0.668260760317,-1.35602929083,-3.37366516297,-0.148246284254,0.445090591825,-1.35145147625,-0.295590339926,-0.091544522786,-0.169386908615,0.0088414707651,0.0826151537671,-0.443070314426,-0.377946578246,0.112621914789,0.345520703844,0.0121203090185,-0.305476276669,0.488020906386,-0.674740767888,-0.457043157659,-0.0387992848012,0.837956663991,0.526037200951,0.171657161447,1.13384389739,0.26674080047,-0.157136110975,0.180985229615,0.423101398576,0.638496871227,1.00193549742,0.433752864064,0.241512689564,0.450176928042,0.250637242765,-0.51492050391
